"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","target"
-0.45473,1.46689,-1.13016,-0.97283,-1.11952,0.08563,1.6558,-0.11827,-0.58303,-1.1143,-0.19308,0.10024,0.25216,-0.94703,0.2542,-0.05132,-0.19629,0.05131,-0.44351,-0.18794,1.56177,-0.97977,1.57042,-0.53082,-1.4918,-0.73292,-1.84569,-1.36644,-8.597,-6.46356,1.43218,-0.3697,-0.59987,0.76659,0.26963,0.7225,0.96729,0.14134,-0.13011,-0.88979,-0.91684,0.10559,0.11941,2.13434,0.48127,-0.01145,1.77789,1.06956,-1.22525,-0.13706,0.69902,0.39368,0.43671,0.16124,0.62564,0.02398,1.31536,0.7343,0.52294,-0.97115,-0.22056,-0.27271,-0.60756,-1.19934,0.60341,-0.68567,-0.17598,-1.06097,-0.54911,-0.18248,0.51595,1.50473,-0.19658,1.65761,0.00489,-1.28593,-2.62314,0.21873,-0.1029,0.00491,-0.89996,-1.00024,0.28002,-0.39324,0.81442,-0.65819,-0.72369,0.1859,-1.20391,-1.61529,0.06347,-0.00434,0.89939,-0.63127,-0.50243,0.40994,-1.91559,0.38468,-2.48305,0.68837,-1
-0.12125,-0.33925,1.10827,-0.99031,-0.13558,-2.83391,-0.53844,-1.97468,-1.53839,1.20817,0.45119,0.13586,-1.59015,-0.2467,2.53354,0.09986,-1.34348,-0.43467,-1.50046,1.49945,-0.20991,-0.83508,0.79655,-0.4266,-1.46722,0.81638,0.628,-1.47479,-9.48317,-5.54582,1.37718,-0.83613,-0.549,1.71523,0.79069,-0.20755,-1.00853,0.88332,-0.18398,0.11406,-1.63744,-0.66267,0.12967,1.20081,0.85276,0.26604,0.6548,-0.1375,0.71637,0.01516,-1.7649,0.42469,-0.79848,-1.28184,0.23261,-0.96355,-1.1475,-0.79637,1.26423,-0.22533,-1.30479,-0.59172,-0.60635,-0.95261,0.99855,-0.70129,0.56642,-0.16858,0.96448,1.09518,0.69013,-1.7214,1.45745,-0.77116,0.39163,-0.07533,0.01452,0.59583,-0.90958,-0.96536,-0.8135,-0.46406,1.25744,-0.32379,0.90506,-0.42158,-0.11396,0.34441,-0.17451,0.27561,-0.46046,2.6225,-1.11819,0.82162,-1.10094,0.57279,-0.60749,-0.31163,-0.87927,1.51219,-1
1.6115,0.07645,0.78126,1.3831,0.7274,0.16579,1.00386,-0.80989,-0.38704,0.29841,1.19193,-0.33446,-0.33478,-1.96765,-1.64624,-0.02345,-0.10228,-1.02799,-1.14081,0.98537,0.3321,1.07655,1.87661,0.16661,0.40359,-1.22842,-1.06567,-0.59853,-7.13526,0.80121,1.74226,-0.32053,-0.48063,0.49332,0.91537,-1.30612,0.68632,-1.9336,-1.47239,0.85889,0.95202,-0.45492,0.52252,0.98966,-1.21358,0.72564,-1.39457,-1.18336,-2.15318,0.3955,-0.03209,-0.40352,-1.80445,0.72719,-0.12648,2.06509,-0.02737,0.76527,-0.09087,1.25738,-0.13639,-0.29047,-1.36429,-0.09865,-0.87281,-0.05827,1.11437,0.3245,-0.29551,0.8735,-0.39156,-0.16456,0.56038,-1.82864,0.52273,-0.74759,-0.5478,-1.05624,0.1904,-0.04336,1.30998,0.36762,-0.59935,0.16459,-0.42813,0.00386,-0.2092,-1.56465,-0.70753,1.37892,0.64669,-0.70918,-0.19207,0.74411,-0.43304,-2.16362,-0.45747,-0.51741,-0.67592,1.52837,-1
-1.494,0.43238,-0.4613,1.0422,-0.59112,0.62194,-0.54242,-0.292,-0.4233,1.16051,-0.81396,-1.90606,-1.26081,-2.20291,0.96956,-0.27428,0.51117,0.87369,-0.29242,0.89381,0.1721,-0.05224,-0.9862,-0.31427,1.49468,-0.2178,0.66922,0.29489,-1.86706,1.42435,-1.77709,-0.36815,-1.12902,-0.57263,-0.31947,0.78109,1.41404,-0.24086,-0.36142,-0.02668,-2.60725,-0.38576,0.95078,0.27593,0.96398,1.60243,-0.32592,-0.57867,0.25264,-0.83641,-0.40372,0.97353,1.34903,0.63407,-0.68089,0.83213,0.82811,0.47582,1.68841,1.76461,-0.2759,1.72007,1.08148,0.87163,1.4983,1.89479,-2.13222,0.16792,0.97383,0.21807,-0.75549,-0.72378,-1.06579,-0.18503,-2.57449,1.19909,0.83433,-1.16275,1.38995,0.53848,1.4835,0.76863,-3.64952,1.10421,-0.21648,-0.94288,0.0602,1.08445,-0.3028,0.66141,0.78894,-0.99,0.81107,0.2217,0.36264,-0.73429,-1.20616,-0.74832,0.33286,-0.73134,-1
0.01979,1.8832,0.02651,1.34442,-0.25289,1.84941,-1.34828,0.30593,-2.27894,-0.127,0.38783,0.93065,0.32489,-1.23938,0.27069,-1.83923,-0.42692,-0.77264,0.74988,-0.12418,0.67561,-0.1546,-1.62105,-1.06527,-0.73084,-2.11786,-1.51935,1.03495,-8.09012,-2.38986,-1.504,1.22424,-0.64001,2.28453,0.59725,1.35612,0.43877,-0.43632,2.71954,-0.96027,-1.556,0.94832,0.66089,-0.13924,1.00179,-0.00613,1.24628,0.83432,-1.70926,-0.27577,1.12218,0.69969,-0.20124,0.0513,-0.35564,0.47918,-0.13507,2.34184,-0.62668,1.079,-0.75069,-0.10214,1.05048,-1.54196,0.99424,-0.99829,0.69343,1.40779,-0.25998,-0.33525,-0.0448,1.72969,-1.29834,-0.3097,-0.64423,-0.35807,0.95403,-1.11521,-0.69236,-1.097,0.00471,-0.70528,-0.3776,-0.32908,0.85123,-1.73727,0.38434,0.14017,0.78216,0.49116,-1.29559,0.5431,1.8364,0.41796,-1.43558,0.47862,-0.86519,-1.24896,-1.50381,-1.75784,-1
-0.42064,0.11986,0.24582,-0.30085,-0.74888,-0.61408,0.83184,0.60889,2.03522,0.80173,-0.44904,1.10096,-0.0573,-1.20226,0.77168,-0.47355,-0.44441,-0.41867,-0.52066,0.29447,-1.82992,0.39371,0.53172,-0.3633,-0.45558,-0.41202,0.5728,0.34751,-6.34306,1.2248,-0.87714,0.0498,1.14196,-1.21478,0.846,0.79691,-0.62013,0.9033,1.75012,0.02492,0.7444,-0.13764,1.48267,-1.42747,-0.91365,0.82021,-1.47642,-0.2584,-1.13316,0.06213,0.19732,-0.60013,-0.95634,-1.08049,-0.77248,-2.26893,-0.30733,0.71246,0.57728,1.2049,-0.57204,-1.04867,-0.49868,-0.28059,1.49627,-2.70091,1.71186,-1.34683,1.23016,-0.82148,-1.10025,1.26225,-0.357,-0.39996,-0.53315,-1.62346,-0.61401,-1.46834,-0.82427,-0.77593,1.06536,0.63724,-0.41649,1.23021,-0.01649,-0.32673,-1.23796,1.89002,0.30812,-0.59748,0.21459,1.07689,0.09568,0.39447,0.96593,1.43492,0.38051,-0.29248,0.02522,0.12771,-1
0.85183,0.0331,-0.41127,0.74855,0.53007,0.50198,0.94054,-2.20958,-1.73371,-0.67732,-0.97951,-0.40582,0.46053,-1.50449,0.0485,0.39011,-0.09434,0.29553,1.17872,-0.15725,1.08983,-1.06379,0.6774,-0.05209,0.58254,-1.07428,0.80659,0.01574,-1.47336,-0.56394,-1.88388,0.58881,-0.20366,0.25606,1.58541,-1.488,0.18497,-0.91461,-0.40414,0.3676,-0.1081,-0.51322,1.99982,0.12947,1.24135,-0.77197,-0.01862,-0.82962,0.4566,0.45607,0.26883,-3.09516,1.38012,1.3638,1.45779,0.62764,1.00192,1.40784,0.28829,0.13467,1.04673,0.11274,-0.11706,1.83235,0.64348,-0.64862,-0.51574,1.0386,0.34632,1.00498,0.07593,-0.71099,0.19249,2.6862,-0.06475,0.42128,-0.91906,0.53918,-1.42846,0.10218,-0.71843,1.04344,-0.629,0.46905,0.36929,2.09667,-0.42706,0.56645,-1.85046,0.15023,0.25103,0.33414,0.26939,0.38595,-1.5545,0.42798,1.14962,2.76964,1.02545,-0.24242,-1
-0.6122,-0.13425,-0.41843,-0.5059,0.24165,0.58328,0.05237,-0.15513,-0.82116,-1.08548,-1.69573,-0.60799,0.63268,-2.08437,-0.85037,-0.61996,2.00182,1.08891,-0.79179,-0.36046,-0.7037,1.24798,-0.07351,0.32161,-1.0578,-0.73346,0.50657,-0.53266,-8.22728,-2.00406,-1.21973,-0.8663,0.59252,-0.8343,-0.54347,2.37912,-0.29196,0.67675,0.51083,3.4495,-0.30393,0.14861,-0.95733,0.45196,0.35368,0.12873,-0.73561,0.39325,0.41512,0.77155,-0.6249,-0.40901,1.28744,-0.16845,-0.32755,0.57247,-0.55658,-0.46161,0.39851,-0.68305,-1.06564,-0.06853,1.09137,-1.69038,1.34151,1.56075,1.0666,-0.33216,0.18619,0.65126,1.54588,-0.76477,0.0742,0.41031,0.49486,0.6846,-1.44476,0.03364,-0.04517,0.53091,0.07051,1.11758,1.22851,-1.10637,0.57159,0.17543,-0.19579,0.80282,1.65896,-0.14019,-0.18896,-1.15921,-0.1553,-0.81487,-0.27792,0.88874,-0.45847,1.54178,-1.00177,1.28172,-1
0.37486,0.90625,-0.18657,-2.39579,0.30399,-0.57739,-0.97579,1.66645,-0.03152,0.26911,0.96661,-0.78649,-0.41699,0.50579,-0.20282,-0.61958,-0.81062,-0.86369,0.1399,1.84694,-0.1372,0.42557,2.22114,-0.64899,-0.18835,-0.35233,-0.93188,1.92874,-7.92982,-4.84281,-0.65229,0.37061,-1.51729,-0.02373,0.09195,-0.08212,0.20298,-1.3382,2.25094,-0.7263,0.44429,0.11373,0.62794,-2.47254,0.77989,0.52948,-1.44959,-0.46612,0.10063,-0.75646,0.72986,-1.44674,-1.04486,-0.39101,-1.45748,2.29764,1.19483,-1.17813,-1.19389,-0.72131,-0.16422,0.47229,0.23066,-1.0439,-0.86997,0.01903,-0.43869,-0.4635,-0.39861,0.74501,-1.00263,0.82692,0.33295,0.98521,2.26995,0.60983,0.58666,-1.56487,0.58808,1.4435,-2.52506,1.28997,0.36337,-2.16215,0.56748,0.18316,-1.62303,-0.16755,0.7032,-0.32924,-0.74829,1.11104,0.05936,0.46279,-0.25824,0.04108,1.18507,1.79385,-1.19459,1.19766,-1
1.07878,-2.7325,0.40144,1.4001,-0.18285,-1.37883,0.798,0.85478,0.02027,-0.46209,0.13617,0.54948,1.43876,0.39007,-0.28271,-0.81868,0.46181,-0.46206,-0.49044,-2.14148,-1.35131,-0.42263,-0.69093,1.29226,0.89762,0.15134,0.73186,1.16542,-8.80049,-2.08862,0.70848,0.24016,0.21316,0.36737,1.29961,0.43216,-0.49358,-0.28676,1.1324,0.54622,0.53234,-0.2661,0.03571,1.05064,-1.79957,0.13385,0.10349,0.77402,2.12884,0.23554,0.66483,-1.83721,1.15771,1.33651,-0.40516,0.58616,-0.05674,0.37556,0.2222,-0.11841,-0.66792,1.09265,-0.8742,1.8288,1.22915,-0.30054,1.01904,1.23581,-1.34905,0.37855,0.10552,1.51071,-1.11714,0.71456,-0.83431,-0.42695,1.02484,0.19794,1.00013,0.8926,-1.36761,-0.51611,-0.2903,0.11086,0.51518,0.36349,-0.02695,-0.89883,-0.89484,-0.64685,0.83095,-0.47118,-2.28744,1.64528,-0.59719,-1.41272,-0.67096,0.52797,-0.11498,2.87336,-1
0.64784,0.06839,1.93019,1.17524,-0.72458,3.11846,-0.63678,0.26594,-1.17124,-0.50826,-0.28014,-0.92832,-0.47486,-0.37443,0.39848,-0.22856,-0.45052,-0.56911,1.14715,0.19617,-0.3667,-1.46734,-2.20668,0.2173,-0.44794,-0.30951,1.67741,0.77212,-3.93527,-8.97326,-0.84023,-1.75817,-0.91219,0.95505,0.51124,-0.1687,-0.90208,-0.35957,-1.1055,1.05389,-0.22171,-0.72326,0.035,-1.94771,1.23403,-0.29764,1.09861,-1.25379,1.0428,-0.78967,1.02129,0.86004,2.09301,-0.56063,0.27676,1.17751,-0.84879,-0.87782,-0.24784,-0.71708,0.74474,-0.93801,0.23477,-0.87754,-0.82096,1.53316,1.07633,0.53797,1.33941,-0.79676,0.29503,0.64672,0.67651,0.41372,0.29026,-0.66083,-1.11428,-0.44469,-0.26262,1.43479,-0.23559,-0.02416,-0.53424,-1.99559,-1.08363,0.61001,1.46565,1.09727,0.97359,-1.0945,0.3754,0.44439,1.50335,1.6399,-0.81391,-0.95526,-1.39799,0.29148,0.56018,1.66262,-1
0.66446,0.1833,0.51231,-0.50856,0.06585,-0.19851,1.2192,0.75343,-1.90909,-0.09669,1.9155,1.45344,0.69621,-0.40505,0.07516,-0.43584,0.00857,-1.31753,0.05763,-0.48959,1.09526,-0.14148,-0.68155,-1.0189,-1.78193,-1.248,-2.00142,-0.03299,-4.71307,-7.22374,-1.19688,-0.07741,-0.9532,0.38317,-0.10261,0.07165,0.03618,-1.62822,0.51986,-0.85823,-0.83597,0.37223,-1.07356,0.08619,0.59184,0.7824,-2.15143,-0.85821,0.73571,-1.01132,1.20969,-0.58059,1.16905,0.71683,0.04533,0.82824,0.15116,2.38638,0.0488,0.51533,0.05009,0.44662,-1.26898,0.00113,0.46841,-0.87846,-0.25111,1.56688,0.11258,0.45883,-0.41576,1.03972,0.69789,-1.45165,1.44731,0.24537,-1.56394,0.49777,-1.12086,0.03653,0.36817,-0.19945,-0.55466,0.89006,-0.95224,-0.03294,-0.11454,-0.42551,0.23675,-1.09707,0.20307,-0.1054,0.78347,-0.14534,0.99786,0.65643,-0.38303,-0.80001,-0.15469,-1.10929,-1
-0.63337,-0.24302,-0.15335,0.65321,-0.13917,0.34092,-0.66769,-0.19557,0.06983,0.40153,1.15343,-0.25748,-1.25364,0.24012,1.30692,-0.7373,-1.42056,-1.07751,-0.22583,-2.27327,-0.26864,-2.67237,0.33808,-1.58352,0.61411,-2.38271,1.15564,-0.61019,0.93461,-0.61204,-0.02991,0.52398,0.67417,-1.51377,-1.4869,-0.38193,1.5942,0.25876,0.61339,1.42238,-0.73287,1.14728,-0.38334,0.7781,0.50621,0.64222,-0.96226,-0.4318,0.04935,1.07486,0.45575,1.36051,-0.13602,-0.35908,-0.2135,0.78074,-1.50192,0.97691,1.26491,1.23784,-1.46422,-1.58383,0.44438,0.39395,-0.38663,-0.1017,-0.09722,0.75963,0.46922,-0.24952,0.39108,1.01383,-1.26342,0.81011,0.38693,0.97362,-1.3157,-0.00703,-1.79696,0.53598,0.6702,0.38672,-0.65,1.87039,0.33782,-0.76171,-0.86913,0.77425,-1.23645,0.71194,1.14742,0.48347,0.93439,0.40523,0.31638,2.04772,-0.06356,0.43593,-1.46392,-0.43736,-1
-1.56461,0.59287,-1.20828,0.67788,1.22679,-0.38468,0.98042,0.20638,-0.55925,-0.89807,0.28221,0.98895,-0.72257,-0.75045,-0.15113,-2.33581,-0.55156,-0.07453,-0.96985,1.12909,1.06669,-0.98221,-1.36769,-0.07579,0.41042,0.33034,-0.509,-0.4543,-4.83135,0.73696,-0.56604,0.1338,1.1127,-0.33813,0.28912,-0.01916,2.62943,-1.12711,-1.2575,0.36157,0.67574,-0.23821,-0.65928,0.17685,1.29752,-1.31418,-0.89809,-0.37862,0.64104,0.49742,0.61996,-0.08556,-1.2793,-1.06584,0.5428,0.74581,0.64032,0.34329,0.5629,-0.54425,-1.07866,1.05892,1.24117,0.32492,-0.48213,0.28126,-0.45158,-0.98658,-1.27201,0.31392,-0.48744,2.73298,-0.76934,0.57212,1.1672,0.98119,0.60115,-0.31175,-1.78959,1.01234,-0.25168,-0.52916,-0.34874,-0.78914,0.14426,-0.09106,0.38549,-0.53459,1.76448,-0.70317,-0.8619,0.27279,-0.10165,-0.20967,-0.76469,-0.26934,-2.23318,1.00778,-0.04881,0.67056,-1
-0.75943,0.48127,2.76348,-0.59008,1.28552,-0.32869,-3.17527,1.06162,0.78849,-0.5982,0.98434,-0.05645,0.09634,0.33465,1.11895,1.36878,0.17452,-0.87235,-0.27921,-1.44653,-0.79451,-0.9688,1.93387,-1.62926,1.28352,-0.11603,-1.29581,-0.50919,-8.69866,-1.77995,-0.77927,-0.89412,-0.70003,-1.42737,0.96034,-0.18317,0.22481,-0.05653,-1.28478,1.23474,-0.07403,-0.9683,0.00503,-0.02881,0.35187,0.81515,-0.00221,-1.26075,-0.04002,0.92847,-0.72954,-1.77638,0.92148,1.65983,0.65451,-0.16324,1.74717,-1.77396,0.56885,0.3478,0.84378,-1.34583,-0.55452,-0.51271,1.63737,0.50431,0.06022,-0.99212,0.91682,2.09387,-0.62178,1.44919,-0.3644,0.32428,-0.2907,-0.32213,-1.47525,-2.32549,0.25683,0.83511,0.20322,-0.51678,0.02828,2.41292,0.65201,-0.29598,-2.47062,-1.33258,-0.97253,1.00649,-0.81912,0.97159,0.27782,0.90837,-0.81793,0.28725,-0.72914,0.13319,0.00192,1.77819,-1
-1.95831,-0.35449,0.0782,1.15545,0.88114,-1.5492,2.93161,-0.54991,-1.00636,-1.22605,-1.63086,1.06623,-0.51282,-0.23863,-0.38699,1.06201,-0.23834,0.63455,-1.68814,-1.20638,-0.56471,1.44889,-1.85586,0.22483,-1.40509,-1.73614,-2.06568,-1.90164,-3.4635,1.48062,-0.74331,1.49121,-0.95145,-0.70943,-0.57916,0.46432,0.60222,0.57768,-1.69325,-0.28207,-0.08668,1.2681,-1.97297,-0.82053,-0.38853,-0.82149,0.38478,-0.66539,-0.49715,-2.134,-0.37295,1.04969,-0.22135,-0.55184,-0.73369,-0.0451,0.58424,0.89926,-2.54808,0.22601,0.65415,-0.00247,-0.7188,0.84287,-0.54836,0.04521,0.43479,1.20459,1.17056,-2.0896,-1.01625,0.94005,-0.605,0.27685,-0.56532,0.65502,0.60253,0.23689,0.2102,0.76432,0.53512,-1.27913,-0.84132,-0.07834,0.86573,1.0661,1.00664,-0.19841,-0.8179,0.29716,-0.14309,1.62816,-1.7057,-1.43098,-0.67045,1.37602,0.35019,-0.93759,0.03273,-0.30548,-1
-0.53892,0.89654,0.63719,1.11035,-1.49217,-0.94018,0.56507,-0.34614,0.70735,0.03101,-1.54244,-0.84317,-0.2429,-0.99697,0.41421,1.25185,1.64464,0.3784,0.75196,0.09541,1.53857,-0.76692,0.07828,0.20643,0.45811,-0.47711,-1.92916,-0.84524,-9.75517,-3.60741,-0.62817,1.08162,-0.16643,0.14887,0.55261,0.86683,1.02564,-0.91545,-0.69888,1.51006,-0.14099,1.42027,-0.78939,0.11428,-0.19705,-0.44322,1.55986,-1.98745,0.78232,-1.96023,0.83959,2.04641,1.02711,-0.21934,-0.60429,-1.3356,1.44073,-1.26877,-1.68836,-0.03126,0.56509,-1.60645,-0.94926,0.8658,-1.19447,-0.04883,1.45777,0.25725,-0.88063,-0.40722,-1.1977,0.37652,0.72681,0.8134,1.62226,0.02284,0.41832,-0.33918,0.45195,2.3475,-0.05864,0.37291,-1.63173,-0.98353,-0.05064,-0.10914,0.94665,-0.42233,-0.78032,-0.13012,-0.61721,-0.88229,1.7915,-1.37699,-1.39864,-1.15816,0.35458,-0.30268,-0.16141,-1.30758,-1
0.87254,-0.65525,1.49379,-0.69244,-0.30123,0.06538,0.57058,0.93208,0.02431,0.59836,1.76606,1.70682,-0.8917,0.60823,0.40586,0.69178,0.04331,0.00874,0.99211,0.36156,0.86477,0.90978,-0.48246,0.19986,0.13521,0.89777,-0.15953,-0.45782,0.04068,-2.557,-1.93776,-0.07991,0.85668,-0.43962,-0.42038,-1.29698,0.64588,-0.18449,-2.32836,-0.29966,0.98168,0.37559,1.72979,0.62722,-0.67239,-0.52585,-0.44639,0.78227,-0.87842,-0.30804,1.39421,0.23062,0.59592,-1.53892,0.72821,-0.46478,0.35061,-0.61851,1.88541,1.04282,-1.6396,-0.04328,-0.39255,0.99632,-0.82418,0.14027,1.32351,1.65498,1.17987,1.54885,0.59427,0.3983,-1.42284,1.72174,-0.97207,-0.41303,1.31537,-1.24034,-0.73716,-0.63448,0.23979,-0.6696,2.1143,-0.05752,-0.18186,0.54946,-0.41682,0.13559,1.50455,0.85276,-1.34176,1.57325,-0.35864,-0.49931,0.09406,0.35058,-0.38665,-0.53793,0.21043,-0.24071,-1
-1.55654,0.11078,-0.48025,0.72282,0.02511,0.63828,0.25642,-1.14561,-0.28258,0.79539,1.20492,-1.11826,-1.66636,-1.79065,0.94047,-0.57947,0.42315,0.26208,-0.81454,0.28319,-1.10647,0.82024,-0.41033,-1.08897,-0.35388,1.51687,-0.82915,-0.12645,-8.5935,0.69063,0.7374,-0.2754,1.50423,-0.40237,1.7716,0.61777,1.29033,0.77463,-0.3609,0.40483,-0.67409,-0.76072,0.15019,-0.45025,-0.28342,0.37765,1.28426,0.1378,0.05983,-0.07913,-0.77729,-1.25775,1.35919,-0.49488,-0.6225,0.96222,0.39516,-1.52462,0.44414,0.14644,0.1342,-0.77728,0.13888,-0.16534,-0.08536,0.66077,-0.22099,-0.06593,0.64055,-1.30295,0.25455,-0.94751,-0.82702,0.04066,-0.99138,0.48209,1.43241,-0.50613,-1.12356,-1.4369,-0.10099,-0.33907,-0.16422,-0.01998,-2.47145,-1.06184,-1.0822,-1.29065,1.47988,0.28014,-0.66072,0.83002,-0.24288,1.32402,0.39859,0.30532,-0.53721,0.85141,1.55427,-1.51047,-1
0.35124,0.80853,-1.19494,-2.53932,0.54649,-0.64941,0.76728,-0.52535,1.16927,1.10546,-0.26705,2.4047,1.91402,-0.02026,-0.20238,0.98185,1.65175,-0.15148,1.56306,-0.62879,0.40867,0.28584,-0.39346,0.73966,1.37328,-1.4045,2.30406,0.54286,-6.99868,-3.83881,0.74724,0.48299,0.95158,0.59887,0.37487,1.46495,-0.17253,-0.4716,0.50177,1.00074,0.19276,-0.0692,-1.28822,0.94855,0.75399,2.05652,-1.93746,-0.89807,-0.20381,0.20766,-0.04804,-0.1476,-1.1786,-0.37025,1.87741,1.14168,1.13451,1.33287,-1.12932,1.0198,0.09095,0.84788,0.39002,-0.9011,-1.64709,-0.56745,0.0971,0.45181,1.30515,-0.42895,0.42011,0.55622,-0.39328,0.26838,0.27499,0.65171,-0.19025,0.82436,0.84258,0.96434,2.45953,-0.50838,0.49963,1.34941,0.67792,1.43379,-0.36842,-0.80611,-0.67589,-0.18543,0.81742,-0.09055,-0.89344,-0.90142,-1.47799,1.07347,0.10408,-0.36206,-0.01479,1.66741,-1
0.22932,-2.61658,0.02717,0.48478,0.40906,-1.4637,1.07745,0.45037,0.30829,1.59406,0.65044,-0.37313,0.49731,-0.37516,-0.59605,-0.53683,0.37811,-1.12224,-0.06806,-1.2198,1.45387,-0.95755,0.86287,-0.15846,-0.46978,0.69071,-1.19385,-0.09402,-5.57085,-5.40759,1.97802,0.79239,0.63722,0.98778,0.182,0.22356,-1.27351,-0.44387,0.54116,0.19596,0.3461,0.39312,-1.104,-0.93425,0.88792,-0.29203,2.16579,-0.56753,-0.82437,-1.18241,-0.81979,0.9863,-0.11685,-0.72549,0.61388,1.18768,-0.01405,0.89704,0.72386,1.18595,0.6814,0.05522,1.00088,0.00136,1.13378,1.83919,0.75997,-1.2534,1.0198,-1.10605,-1.66138,-0.38507,-1.34361,0.73894,1.49752,-0.9062,1.11112,-2.36443,-1.3479,-0.22736,-0.394,1.35573,0.75548,1.03533,-0.44883,0.17686,1.78173,1.98924,-0.70663,-1.13034,-1.41019,1.2463,0.19886,-0.14745,-0.41219,-1.8791,1.06947,0.33551,0.06974,1.79773,-1
-1.24174,0.86289,1.53697,-0.97757,1.07671,0.01875,0.12202,0.35247,-0.61799,-1.04718,-0.39985,0.18088,1.70152,-1.28941,1.07543,0.06772,-1.04061,-0.49162,0.79808,0.06266,1.98309,0.28275,0.12786,0.04524,-0.54612,0.04388,1.01216,1.10658,-8.58694,-4.97875,0.46617,1.76811,-0.37019,0.28314,-0.21103,0.00793,0.27395,-0.54506,-0.01718,1.66376,0.4631,-0.07604,0.32216,1.15488,0.50942,-0.45245,-0.95101,-1.32543,-0.66992,1.444,-0.85702,-0.1584,1.1649,-0.30033,1.31494,-0.45893,-1.39133,-0.29284,-0.78335,-0.27825,-1.04276,-0.10525,1.74806,-0.34269,1.65369,-1.85752,0.29078,0.67433,0.11511,-0.39652,0.55494,-0.1006,-1.02071,0.37705,-0.46356,0.11383,0.18652,-0.82067,0.01357,-0.25068,0.08873,0.30614,0.51302,0.60897,-1.02549,-0.35729,0.84394,1.07038,-0.23626,-2.50776,-0.75319,-0.61607,-1.83916,-0.19274,0.41556,1.24136,0.6229,1.34571,0.78065,0.66522,-1
-0.53501,0.58564,1.40112,2.00028,0.43827,0.56182,-0.46364,1.37286,-1.47681,0.46241,1.87622,0.21219,0.41561,0.83311,0.10056,1.30994,-2.06177,-1.66228,0.74834,-1.07583,-0.23704,-1.55545,0.57093,-1.33279,0.93106,0.32446,1.03482,-0.37203,-8.98123,-4.35876,0.06808,-0.54166,-1.0546,-1.24926,0.34781,-0.20897,-1.74674,-1.28593,-1.14372,0.27983,0.41684,1.23224,0.12067,-1.27011,1.34835,0.75894,1.58976,-0.49204,0.44442,-0.17274,1.25431,1.78062,1.26431,-0.96188,-0.89079,-1.01146,-0.14579,1.30647,1.25848,-1.90179,-0.9796,0.32863,0.71556,0.23317,-0.72901,0.0253,0.65526,-0.20556,0.04264,-1.23206,-0.57791,-1.61824,-0.5973,0.49243,-1.1522,-0.84767,-1.04986,0.36708,-1.39219,0.08365,1.18291,-0.45109,-0.58292,0.99313,1.1953,0.71382,-0.28279,-0.14725,0.81133,1.35983,0.09288,0.02755,0.80754,-0.82572,-0.10408,-1.08021,0.95024,-1.11063,1.1686,0.2563,-1
-0.01492,-0.77312,-0.4989,-0.24265,-0.25224,-0.74742,0.81761,0.49006,-0.78701,0.82666,0.35744,1.51213,0.34551,-0.32975,0.12735,0.1772,1.6395,1.72891,0.96841,-1.40197,-1.40785,-0.71094,0.88105,-1.16911,0.99392,-0.22243,-0.32129,1.27596,-6.14231,1.5176,0.39628,-0.29541,0.18566,-0.96885,0.70336,-0.39646,0.80875,0.48932,1.24334,-0.39077,0.24845,0.07286,-1.01918,-0.40217,0.24453,-0.00693,-0.30024,1.0298,0.41661,-0.01325,-0.37596,-0.79881,1.23954,-0.84667,-0.60936,1.12297,-0.11739,-1.03712,-1.74295,0.15359,0.00548,0.06492,0.61562,0.3329,-0.71637,-0.44172,-0.17227,-1.0739,-0.17898,0.22925,1.19133,0.55594,-1.84529,-0.85542,0.17199,-2.8784,0.16257,1.59583,-0.77873,1.52569,-0.29371,-0.95499,0.72482,0.44294,1.62491,0.24567,-1.186,0.32815,-0.41486,-0.78375,-0.91719,-0.204,-1.60635,1.51823,1.67593,-0.57904,-0.06315,-0.94718,-0.94504,0.46092,-1
